;detector;XCoords;YCoords;shift
42411;17;-32.77777777777778;-21.48484848484848;18.3545186950002
42412;17;-31.93030303030303;-21.48484848484848;18.2784118365465
42413;17;-31.082828282828284;-21.48484848484848;18.195668792966153
42414;17;-30.235353535353536;-21.48484848484848;18.106217216802115
42415;17;-29.38787878787879;-21.48484848484848;18.009184895877166
42416;17;-28.54040404040404;-21.48484848484848;17.906637959418376
42417;17;-27.692929292929293;-21.48484848484848;17.796358502342557
42418;17;-26.845454545454547;-21.48484848484848;17.679067093628674
42419;17;-25.9979797979798;-21.48484848484848;17.554687244898794
42420;17;-25.150505050505053;-21.48484848484848;17.423144773207753
42421;17;-24.303030303030305;-21.48484848484848;17.284368508859142
42422;17;-23.455555555555556;-21.48484848484848;17.137726878764834
42423;17;-22.60808080808081;-21.48484848484848;16.98466944100666
42424;17;-21.76060606060606;-21.48484848484848;16.8236248977673
42425;17;-20.913131313131313;-21.48484848484848;16.65510194264719
42426;17;-20.065656565656568;-21.48484848484848;16.479051687932053
42427;17;-19.21818181818182;-21.48484848484848;16.295432418540184
42428;17;-18.37070707070707;-21.48484848484848;16.1042102027577
42429;17;-17.523232323232325;-21.48484848484848;15.904918280938297
42430;17;-16.675757575757576;-21.48484848484848;15.698724074229295
42431;17;-15.82828282828283;-21.48484848484848;15.484437993741556
42432;17;-14.980808080808082;-21.48484848484848;15.262501786336678
42433;17;-14.133333333333333;-21.48484848484848;15.032926694414762
42434;17;-13.285858585858588;-21.48484848484848;14.795735150498748
42435;17;-12.438383838383839;-21.48484848484848;14.550961257647389
42436;17;-11.590909090909093;-21.48484848484848;14.298379934269164
42437;17;-10.743434343434345;-21.48484848484848;14.038779762486518
42438;17;-9.895959595959596;-21.48484848484848;13.771507201289005
42439;17;-9.048484848484847;-21.48484848484848;13.49691786999411
42440;17;-8.201010101010105;-21.48484848484848;13.21511027286967
42441;17;-7.3535353535353565;-21.48484848484848;12.926197585661209
42442;17;-6.506060606060608;-21.48484848484848;12.630308117520233
42443;17;-5.658585858585859;-21.48484848484848;12.327528924650926
42444;17;-4.81111111111111;-21.48484848484848;12.01817589100505
42445;17;-3.963636363636361;-21.48484848484848;11.702276772754708
42446;17;-3.1161616161616195;-21.48484848484848;11.380082194494879
42447;17;-2.2686868686868706;-21.48484848484848;11.051803649235639
42448;17;-1.4212121212121218;-21.48484848484848;10.7176707836507
42449;17;-0.573737373737373;-21.48484848484848;10.377931809121774
42450;17;0.27373737373737583;-21.48484848484848;10.032881331324038
42451;17;1.1212121212121176;-21.48484848484848;9.682736351275034
42452;17;1.9686868686868664;-21.48484848484848;9.327880974555612
42453;17;2.816161616161615;-21.48484848484848;8.968614364224901
42454;17;3.663636363636364;-21.48484848484848;8.605283396331322
42455;17;4.511111111111113;-21.48484848484848;8.23825527957731
42456;17;5.358585858585862;-21.48484848484848;7.867917531176022
42457;17;6.206060606060603;-21.48484848484848;7.49497383891112
42458;17;7.053535353535352;-21.48484848484848;7.1190632872849555
42459;17;7.901010101010101;-21.48484848484848;6.741432554181127
42460;17;8.74848484848485;-21.48484848484848;6.362254424002479
42461;17;9.595959595959599;-21.48484848484848;5.982016462532837
42462;17;10.44343434343434;-21.48484848484848;5.601224259216812
42463;17;11.29090909090909;-21.48484848484848;5.220400515592324
42464;17;12.138383838383838;-21.48484848484848;4.840539116942444
42465;17;12.985858585858587;-21.48484848484848;4.460978692728378
42466;17;13.833333333333336;-21.48484848484848;4.083512989683271
42467;17;14.680808080808077;-21.48484848484848;3.708269423624171
42468;17;15.528282828282826;-21.48484848484848;3.335841306917955
42469;17;16.375757575757575;-21.48484848484848;2.9668310027778744
42470;17;17.223232323232324;-21.48484848484848;2.6018481001116425
42471;17;18.070707070707073;-21.48484848484848;2.242047862412845
42472;17;18.918181818181814;-21.48484848484848;1.886604776419363
42473;17;19.765656565656563;-21.48484848484848;1.5375933286146959
42474;17;20.613131313131312;-21.48484848484848;1.1950954548835777
42475;17;21.46060606060606;-21.48484848484848;0.8597307241612056
42476;17;22.30808080808081;-21.48484848484848;0.5321138003841396
42477;17;23.15555555555556;-21.48484848484848;0.21285227279183244
42478;17;24.003030303030307;-21.48484848484848;-0.09674984962330167
42479;17;24.850505050505056;-21.48484848484848;-0.3979928131186025
42480;17;25.69797979797979;-21.48484848484848;-0.6884050068805257
42481;17;26.54545454545454;-21.48484848484848;-0.9681293085631051
42482;17;27.39292929292929;-21.48484848484848;-1.236620102168549
42483;17;28.240404040404037;-21.48484848484848;-1.4933507937145607
42484;17;29.087878787878786;-21.48484848484848;-1.737815588421913
42485;17;29.935353535353535;-21.48484848484848;-1.9686802185155692
42486;17;30.782828282828284;-21.48484848484848;-2.1877628805055687
42487;17;31.630303030303033;-21.48484848484848;-2.3923426265518484
42488;17;32.47777777777778;-21.48484848484848;-2.5828581375326407
42489;17;33.32525252525253;-21.48484848484848;-2.7589250973738175
42490;17;34.17272727272728;-21.48484848484848;-2.920188280218287
42491;17;35.020202020202014;-21.48484848484848;-3.0663225760179507
42492;17;35.86767676767676;-21.48484848484848;-3.1961899970262797
42493;17;36.71515151515151;-21.48484848484848;-3.3117879748711188
42494;17;37.56262626262626;-21.48484848484848;-3.410619666122249
42495;17;38.41010101010101;-21.48484848484848;-3.493327282355069
42496;17;39.25757575757576;-21.48484848484848;-3.5597427277437244
42497;17;40.10505050505051;-21.48484848484848;-3.6097319412953595
42498;17;40.952525252525255;-21.48484848484848;-3.6431952394197915
42499;17;41.8;-21.48484848484848;-3.659285422092774
42500;17;-42.1;-20.638383838383835;18.349764395488506
42501;17;-41.25252525252525;-20.638383838383835;18.34257509957546
42502;17;-40.405050505050504;-20.638383838383835;18.331287175201048
42503;17;-39.55757575757576;-20.638383838383835;18.312784120795566
42504;17;-38.71010101010101;-20.638383838383835;18.288196167642006
42505;17;-37.862626262626264;-20.638383838383835;18.257491736374917
42506;17;-37.015151515151516;-20.638383838383835;18.22063362097201
42507;17;-36.16767676767677;-20.638383838383835;18.17757926467605
42508;17;-35.32020202020202;-20.638383838383835;18.127318120641167
42509;17;-34.472727272727276;-20.638383838383835;18.072378000932382
42510;17;-33.62525252525253;-20.638383838383835;18.0101168105832
42511;17;-32.77777777777778;-20.638383838383835;17.941431307618153
42512;17;-31.93030303030303;-20.638383838383835;17.86625213933659
42513;17;-31.082828282828284;-20.638383838383835;17.784507387546743
42514;17;-30.235353535353536;-20.638383838383835;17.6961231747135
42515;17;-29.38787878787879;-20.638383838383835;17.600230657028835
42516;17;-28.54040404040404;-20.638383838383835;17.498880787412453
42517;17;-27.692929292929293;-20.638383838383835;17.38986725027683
42518;17;-26.845454545454547;-20.638383838383835;17.273903688057885
42519;17;-25.9979797979798;-20.638383838383835;17.150911601822376
42520;17;-25.150505050505053;-20.638383838383835;17.020814711155612
42521;17;-24.303030303030305;-20.638383838383835;16.883539668540077
42522;17;-23.455555555555556;-20.638383838383835;16.738458257485668
42523;17;-22.60808080808081;-20.638383838383835;16.58700268234966
42524;17;-21.76060606060606;-20.638383838383835;16.42761431412197
42525;17;-20.913131313131313;-20.638383838383835;16.260793848283377
42526;17;-20.065656565656568;-20.638383838383835;16.086489965029056
42527;17;-19.21818181818182;-20.638383838383835;15.904658484447667
42528;17;-18.37070707070707;-20.638383838383835;15.715262986272498
42529;17;-17.523232323232325;-20.638383838383835;15.517837594844535
42530;17;-16.675757575757576;-20.638383838383835;15.313538128339045
42531;17;-15.82828282828283;-20.638383838383835;15.101181566655615
42532;17;-14.980808080808082;-20.638383838383835;14.881203792688375
42533;17;-14.133333333333333;-20.638383838383835;14.653613589679884
42534;17;-13.285858585858588;-20.638383838383835;14.41843095590367
42535;17;-12.438383838383839;-20.638383838383835;14.175687591812956
42536;17;-11.590909090909093;-20.638383838383835;13.925157483819962
42537;17;-10.743434343434345;-20.638383838383835;13.66762302997249
42538;17;-9.895959595959596;-20.638383838383835;13.4024322379182
42539;17;-9.048484848484847;-20.638383838383835;13.129937075988467
42540;17;-8.201010101010105;-20.638383838383835;12.850233882142103
42541;17;-7.3535353535353565;-20.638383838383835;12.563433719316613
42542;17;-6.506060606060608;-20.638383838383835;12.269662838257457
42543;17;-5.658585858585859;-20.638383838383835;11.969006360250752
42544;17;-4.81111111111111;-20.638383838383835;11.661778009246325
42545;17;-3.963636363636361;-20.638383838383835;11.348003802870526
42546;17;-3.1161616161616195;-20.638383838383835;11.027932446341188
42547;17;-2.2686868686868706;-20.638383838383835;10.70177362794604
42548;17;-1.4212121212121218;-20.638383838383835;10.369755232167313
42549;17;-0.573737373737373;-20.638383838383835;10.032123747284626
42550;17;0.27373737373737583;-20.638383838383835;9.689171820607553
42551;17;1.1212121212121176;-20.638383838383835;9.34111549755019
42552;17;1.9686868686868664;-20.638383838383835;8.988336503153887
42553;17;2.816161616161615;-20.638383838383835;8.631132662907369
42554;17;3.663636363636364;-20.638383838383835;8.269849263477855
42555;17;4.511111111111113;-20.638383838383835;7.904851939944352
42556;17;5.358585858585862;-20.638383838383835;7.536526648938242
42557;17;6.206060606060603;-20.638383838383835;7.165574936219569
42558;17;7.053535353535352;-20.638383838383835;6.791635909076544
42559;17;7.901010101010101;-20.638383838383835;6.41595309878903
42560;17;8.74848484848485;-20.638383838383835;6.038698351118077
42561;17;9.595959595959599;-20.638383838383835;5.660357706849034
42562;17;10.44343434343434;-20.638383838383835;5.281435237111959
42563;17;11.29090909090909;-20.638383838383835;4.902452133222743
42564;17;12.138383838383838;-20.638383838383835;4.52440010900102
42565;17;12.985858585858587;-20.638383838383835;4.146618084036746
42566;17;13.833333333333336;-20.638383838383835;3.7708965095928453
42567;17;14.680808080808077;-20.638383838383835;3.3973620145416215
42568;17;15.528282828282826;-20.638383838383835;3.026606474340818
42569;17;16.375757575757575;-20.638383838383835;2.6592308407674565
42570;17;17.223232323232324;-20.638383838383835;2.2958433210501523
42571;17;18.070707070707073;-20.638383838383835;1.937594721692305
42572;17;18.918181818181814;-20.638383838383835;1.5836665339602716
42573;17;19.765656565656563;-20.638383838383835;1.2361236117548924
42574;17;20.613131313131312;-20.638383838383835;0.8950497600553097
42575;17;21.46060606060606;-20.638383838383835;0.5610633567205152
42576;17;22.30808080808081;-20.638383838383835;0.2347779273465413
42577;17;23.15555555555556;-20.638383838383835;-0.08320002133299445
42578;17;24.003030303030307;-20.638383838383835;-0.3915719582368847
42579;17;24.850505050505056;-20.638383838383835;-0.6916271731134795
42580;17;25.69797979797979;-20.638383838383835;-0.9809069281846289
42581;17;26.54545454545454;-20.638383838383835;-1.2595505135168303
42582;17;27.39292929292929;-20.638383838383835;-1.5270131162395189
42583;17;28.240404040404037;-20.638383838383835;-1.7827688821636305
42584;17;29.087878787878786;-20.638383838383835;-2.0263126932961026
42585;17;29.935353535353535;-20.638383838383835;-2.256316831452763
42586;17;30.782828282828284;-20.638383838383835;-2.474584154235234
42587;17;31.630303030303033;-20.638383838383835;-2.6784101526615594
42588;17;32.47777777777778;-20.638383838383835;-2.8682280472028063
42589;17;33.32525252525253;-20.638383838383835;-3.0436539416034956
42590;17;34.17272727272728;-20.638383838383835;-3.2043329773373754
42591;17;35.020202020202014;-20.638383838383835;-3.3499403616202232
42592;17;35.86767676767676;-20.638383838383835;-3.479343360184847
42593;17;36.71515151515151;-20.638383838383835;-3.594526281410741
42594;17;37.56262626262626;-20.638383838383835;-3.693005850205716
42595;17;38.41010101010101;-20.638383838383835;-3.7754194665207215
42596;17;39.25757575757576;-20.638383838383835;-3.8415991681903003
42597;17;40.10505050505051;-20.638383838383835;-3.8914109909483545
42598;17;40.952525252525255;-20.638383838383835;-3.9247553122874774
42599;17;41.8;-20.638383838383835;-3.9407915109422684
42600;17;-42.1;-19.791919191919188;17.917776946820847
42601;17;-41.25252525252525;-19.791919191919188;17.910674463053706
42602;17;-40.405050505050504;-19.791919191919188;17.899547193573568
42603;17;-39.55757575757576;-19.791919191919188;17.88129124681162
42604;17;-38.71010101010101;-19.791919191919188;17.857031704349023
42605;17;-37.862626262626264;-19.791919191919188;17.82673650133995
42606;17;-37.015151515151516;-19.791919191919188;17.790367818286462
42607;17;-36.16767676767677;-19.791919191919188;17.747882357493108
42608;17;-35.32020202020202;-19.791919191919188;17.69827410003631
42609;17;-34.472727272727276;-19.791919191919188;17.644055404054907
42610;17;-33.62525252525253;-19.791919191919188;17.58259753885043
42611;17;-32.77777777777778;-19.791919191919188;17.514790658337475
42612;17;-31.93030303030303;-19.791919191919188;17.44056407969614
42613;17;-31.082828282828284;-19.791919191919188;17.359844435318013
42614;17;-30.235353535353536;-19.791919191919188;17.27255628173458
42615;17;-29.38787878787879;-19.791919191919188;17.17783424052669
42616;17;-28.54040404040404;-19.791919191919188;17.07771368331859
42617;17;-27.692929292929293;-19.791919191919188;16.970000204020913
42618;17;-26.845454545454547;-19.791919191919188;16.855400337230414
42619;17;-25.9979797979798;-19.791919191919188;16.733833525384355
42620;17;-25.150505050505053;-19.791919191919188;16.605221340233484
42621;17;-24.303030303030305;-19.791919191919188;16.469488203930734
42622;17;-23.455555555555556;-19.791919191919188;16.326009310367937
42623;17;-22.60808080808081;-19.791919191919188;16.17619916341726
42624;17;-21.76060606060606;-19.791919191919188;16.018512035275403
42625;17;-20.913131313131313;-19.791919191919188;15.853440456333418
42626;17;-20.065656565656568;-19.791919191919188;15.680930614776745
42627;17;-19.21818181818182;-19.791919191919188;15.500935804947975
42628;17;-18.37070707070707;-19.791919191919188;15.313417056344802
42629;17;-17.523232323232325;-19.791919191919188;15.117909391911258
42630;17;-16.675757575757576;-19.791919191919188;14.915556757964646
42631;17;-15.82828282828283;-19.791919191919188;14.705182846342105
42632;17;-14.980808080808082;-19.791919191919188;14.487217537129052
42633;17;-14.133333333333333;-19.791919191919188;14.261667092742577
42634;17;-13.285858585858588;-19.791919191919188;14.028549016090704
42635;17;-12.438383838383839;-19.791919191919188;13.78789254465116
42636;17;-11.590909090909093;-19.791919191919188;13.539470726170281
42637;17;-10.743434343434345;-19.791919191919188;13.284059574234549
42638;17;-9.895959595959596;-19.791919191919188;13.021008729053795
42639;17;-9.048484848484847;-19.791919191919188;12.750666399616591
42640;17;-8.201010101010105;-19.791919191919188;12.47312670335869
42641;17;-7.3535353535353565;-19.791919191919188;12.188498537620994
42642;17;-6.506060606060608;-19.791919191919188;11.896906043413068
42643;17;-5.658585858585859;-19.791919191919188;11.598432372708212
42644;17;-4.81111111111111;-19.791919191919188;11.29338899888011
42645;17;-3.963636363636361;-19.791919191919188;10.981800194785148
42646;17;-3.1161616161616195;-19.791919191919188;10.663912685103565
42647;17;-2.2686868686868706;-19.791919191919188;10.339934308889195
42648;17;-1.4212121212121218;-19.791919191919188;10.010091144985779
42649;17;-0.573737373737373;-19.791919191919188;9.67462791605643
42650;17;0.27373737373737583;-19.791919191919188;9.333835277773977
42651;17;1.1212121212121176;-19.791919191919188;8.987928255482956
42652;17;1.9686868686868664;-19.791919191919188;8.637286175021396
42653;17;2.816161616161615;-19.791919191919188;8.282205475472022
42654;17;3.663636363636364;-19.791919191919188;7.923029813803704
42655;17;4.511111111111113;-19.791919191919188;7.560123211045108
42656;17;5.358585858585862;-19.791919191919188;7.193870022543937
42657;17;6.206060606060603;-19.791919191919188;6.82496960419231
42658;17;7.053535353535352;-19.791919191919188;6.453061061631022
42659;17;7.901010101010101;-19.791919191919188;6.07938471837943
42660;17;8.74848484848485;-19.791919191919188;5.704111444926822
42661;17;9.595959595959599;-19.791919191919188;5.327725712756894
42662;17;10.44343434343434;-19.791919191919188;4.950730029350129
42663;17;11.29090909090909;-19.791919191919188;4.5736440293869585
42664;17;12.138383838383838;-19.791919191919188;4.1974571204087185
42665;17;12.985858585858587;-19.791919191919188;3.821508696775182
42666;17;13.833333333333336;-19.791919191919188;3.4475856295287715
42667;17;14.680808080808077;-19.791919191919188;3.0758137965717465
42668;17;15.528282828282826;-19.791919191919188;2.70678358412776
42669;17;16.375757575757575;-19.791919191919188;2.3410944793090467
42670;17;17.223232323232324;-19.791919191919188;1.979353253650289
42671;17;18.070707070707073;-19.791919191919188;1.62270614562289
42672;17;18.918181818181814;-19.791919191919188;1.2703417463447313
42673;17;19.765656565656563;-19.791919191919188;0.9243150697067798
42674;17;20.613131313131312;-19.791919191919188;0.5847117901559097
42675;17;21.46060606060606;-19.791919191919188;0.2521490384895709
42676;17;22.30808080808081;-19.791919191919188;-0.07276085379579576
42677;17;23.15555555555556;-19.791919191919188;-0.38941251779189107
42678;17;24.003030303030307;-19.791919191919188;-0.6965130939227134
42679;17;24.850505050505056;-19.791919191919188;-0.9953405974255523
42680;17;25.69797979797979;-19.791919191919188;-1.283449589730257
42681;17;26.54545454545454;-19.791919191919188;-1.5609756866857942
42682;17;27.39292929292929;-19.791919191919188;-1.827374929369973
42683;17;28.240404040404037;-19.791919191919188;-2.082122252527288
42684;17;29.087878787878786;-19.791919191919188;-2.3247132622172777
42685;17;29.935353535353535;-19.791919191919188;-2.5538269890608665
42686;17;30.782828282828284;-19.791919191919188;-2.7712505824306284
42687;17;31.630303030303033;-19.791919191919188;-2.9742964266124954
42688;17;32.47777777777778;-19.791919191919188;-3.1633921666916205
42689;17;33.32525252525253;-19.791919191919188;-3.3381543625981154
42690;17;34.17272727272728;-19.791919191919188;-3.4982285567172204
42691;17;35.020202020202014;-19.791919191919188;-3.6432903042081723
42692;17;35.86767676767676;-19.791919191919188;-3.7722123183640672
42693;17;36.71515151515151;-19.791919191919188;-3.88696536323731
42694;17;37.56262626262626;-19.791919191919188;-3.985080200456993
42695;17;38.41010101010101;-19.791919191919188;-4.067189271152009
42696;17;39.25757575757576;-19.791919191919188;-4.133124762731272
42697;17;40.10505050505051;-19.791919191919188;-4.182752820225835
42698;17;40.952525252525255;-19.791919191919188;-4.215973891397436
42699;17;41.8;-19.791919191919188;-4.231954118075472
42700;17;-42.1;-18.94545454545454;17.472504297923514
42701;17;-41.25252525252525;-18.94545454545454;17.465490766522155
42702;17;-40.405050505050504;-18.94545454545454;17.454528077862687
42703;17;-39.55757575757576;-18.94545454545454;17.436525297482675
42704;17;-38.71010101010101;-18.94545454545454;17.412602218592724
42705;17;-37.862626262626264;-18.94545454545454;17.38272628077169
42706;17;-37.015151515151516;-18.94545454545454;17.346859038215083
42707;17;-36.16767676767677;-18.94545454545454;17.304956436717628
42708;17;-35.32020202020202;-18.94545454545454;17.256017177612858
42709;17;-34.472727272727276;-18.94545454545454;17.20253757962011
42710;17;-33.62525252525253;-18.94545454545454;17.14190281806317
42711;17;-32.77777777777778;-18.94545454545454;17.074996206893868
42712;17;-31.93030303030303;-18.94545454545454;17.00174570525229
42713;17;-31.082828282828284;-18.94545454545454;16.92207646550209
42714;17;-30.235353535353536;-18.94545454545454;16.83591144497776
42715;17;-29.38787878787879;-18.94545454545454;16.742388821146356
42716;17;-28.54040404040404;-18.94545454545454;16.6435280071362
42717;17;-27.692929292929293;-18.94545454545454;16.537146804515427
42718;17;-26.845454545454547;-18.94545454545454;16.423944471163903
42719;17;-25.9979797979798;-18.94545454545454;16.303838346079246
42720;17;-25.150505050505053;-18.94545454545454;16.176747806189585
42721;17;-24.303030303030305;-18.94545454545454;16.042594994287118
42722;17;-23.455555555555556;-18.94545454545454;15.9007585595201
42723;17;-22.60808080808081;-18.94545454545454;15.752634995589796
42724;17;-21.76060606060606;-18.94545454545454;15.596691678521008
42725;17;-20.913131313131313;-18.94545454545454;15.433412822787364
42726;17;-20.065656565656568;-18.94545454545454;15.262742068348285
42727;17;-19.21818181818182;-18.94545454545454;15.084630126607788
42728;17;-18.37070707070707;-18.94545454545454;14.89903541887765
42729;17;-17.523232323232325;-18.94545454545454;14.705493878640954
42730;17;-16.675757575757576;-18.94545454545454;14.505137332380222
42731;17;-15.82828282828283;-18.94545454545454;14.296796313528459
42732;17;-14.980808080808082;-18.94545454545454;14.080894570546745
42733;17;-14.133333333333333;-18.94545454545454;13.857435786935795
42734;17;-13.285858585858588;-18.94545454545454;13.626434912652373
42735;17;-12.438383838383839;-18.94545454545454;13.387918665307005
42736;17;-11.590909090909093;-18.94545454545454;13.141659149267936
42737;17;-10.743434343434345;-18.94545454545454;12.888425800598876
42738;17;-9.895959595959596;-18.94545454545454;12.627569975385049
42739;17;-9.048484848484847;-18.94545454545454;12.359436019623566
42740;17;-8.201010101010105;-18.94545454545454;12.084115779202078
42741;17;-7.3535353535353565;-18.94545454545454;11.801715936214254
42742;17;-6.506060606060608;-18.94545454545454;11.512358473694592
42743;17;-5.658585858585859;-18.94545454545454;11.216124545183732
42744;17;-4.81111111111111;-18.94545454545454;10.91332327998664
42745;17;-3.963636363636361;-18.94545454545454;10.603977208962954
42746;17;-3.1161616161616195;-18.94545454545454;10.288331015839264
42747;17;-2.2686868686868706;-18.94545454545454;9.96659064887754
42748;17;-1.4212121212121218;-18.94545454545454;9.638980340777252
42749;17;-0.573737373737373;-18.94545454545454;9.305743009004157
42750;17;0.27373737373737583;-18.94545454545454;8.96716728812943
42751;17;1.1212121212121176;-18.94545454545454;8.623467119580107
42752;17;1.9686868686868664;-18.94545454545454;8.275019416649252
42753;17;2.816161616161615;-18.94545454545454;7.9221191852415584
42754;17;3.663636363636364;-18.94545454545454;7.5651084152533326
42755;17;4.511111111111113;-18.94545454545454;7.204349476179114
42756;17;5.358585858585862;-18.94545454545454;6.840225084320054
42757;17;6.206060606060603;-18.94545454545454;6.473432363915289
42758;17;7.053535353535352;-18.94545454545454;6.10361038908367
42759;17;7.901010101010101;-18.94545454545454;5.731996225751619
42760;17;8.74848484848485;-18.94545454545454;5.358759732248614
42761;17;9.595959595959599;-18.94545454545454;4.984383769280527
42762;17;10.44343434343434;-18.94545454545454;4.609369238112938
42763;17;11.29090909090909;-18.94545454545454;4.234234173076667
42764;17;12.138383838383838;-18.94545454545454;3.859965538687912
42765;17;12.985858585858587;-18.94545454545454;3.485903403448366
42766;17;13.833333333333336;-18.94545454545454;3.1138307636556437
42767;17;14.680808080808077;-18.94545454545454;2.7438727890145342
42768;17;15.528282828282826;-18.94545454545454;2.376618326303072
42769;17;16.375757575757575;-18.94545454545454;2.0126653467035087
42770;17;17.223232323232324;-18.94545454545454;1.6526191338433256
42771;17;18.070707070707073;-18.94545454545454;1.2976212555607478
42772;17;18.918181818181814;-18.94545454545454;0.946867481370283
42773;17;19.765656565656563;-18.94545454545454;0.6024027972972115
42774;17;20.613131313131312;-18.94545454545454;0.26431474193066745
42775;17;21.46060606060606;-18.94545454545454;-0.06678085606025101
42776;17;22.30808080808081;-18.94545454545454;-0.3902729143137456
42777;17;23.15555555555556;-18.94545454545454;-0.7055572565352594
42778;17;24.003030303030307;-18.94545454545454;-1.0113468819807503
42779;17;24.850505050505056;-18.94545454545454;-1.3089082290731267
42780;17;25.69797979797979;-18.94545454545454;-1.5958095687117777
42781;17;26.54545454545454;-18.94545454545454;-1.8721827619670073
42782;17;27.39292929292929;-18.94545454545454;-2.137484754981462
42783;17;28.240404040404037;-18.94545454545454;-2.3911913210070845
42784;17;29.087878787878786;-18.94545454545454;-2.6327988379792964
42785;17;29.935353535353535;-18.94545454545454;-2.8609932751933798
42786;17;30.782828282828284;-18.94545454545454;-3.0775457320316226
42787;17;31.630303030303033;-18.94545454545454;-3.2797859143982238
42788;17;32.47777777777778;-18.94545454545454;-3.4681357878367
42789;17;33.32525252525253;-18.94545454545454;-3.6422124056777605
42790;17;34.17272727272728;-18.94545454545454;-3.8016617456621833
42791;17;35.020202020202014;-18.94545454545454;-3.9461597424327777
42792;17;35.86767676767676;-18.94545454545454;-4.074584746319251
42793;17;36.71515151515151;-18.94545454545454;-4.188893571353285
42794;17;37.56262626262626;-18.94545454545454;-4.286631470394316
42795;17;38.41010101010101;-18.94545454545454;-4.368425784648034
42796;17;39.25757575757576;-18.94545454545454;-4.434108867585033
42797;17;40.10505050505051;-18.94545454545454;-4.483546986588655
42798;17;40.952525252525255;-18.94545454545454;-4.516640669264071
42799;17;41.8;-18.94545454545454;-4.532562994493929
42800;17;-42.1;-18.098989898989895;17.01391701468615
42801;17;-41.25252525252525;-18.098989898989895;17.006994508316897
42802;17;-40.405050505050504;-18.098989898989895;16.996200117407312
42803;17;-39.55757575757576;-18.098989898989895;16.97845628730705
42804;17;-38.71010101010101;-18.098989898989895;16.954877358112512
42805;17;-37.862626262626264;-18.098989898989895;16.92543026592236
42806;17;-37.015151515151516;-18.098989898989895;16.890075928467986
42807;17;-36.16767676767677;-18.098989898989895;16.848769522606982
42808;17;-35.32020202020202;-18.098989898989895;16.800514642999065
42809;17;-34.472727272727276;-18.098989898989895;16.747791048762007
42810;17;-33.62525252525253;-18.098989898989895;16.687998306066696
42811;17;-32.77777777777778;-18.098989898989895;16.62201268061727
42812;17;-31.93030303030303;-18.098989898989895;16.54976075066
42813;17;-31.082828282828284;-18.098989898989895;16.471166163321186
42814;17;-30.235353535353536;-18.098989898989895;16.386150249178474
42815;17;-29.38787878787879;-18.098989898989895;16.2938548567895
42816;17;-28.54040404040404;-18.098989898989895;16.1962830196113
42817;17;-27.692929292929293;-18.098989898989895;16.091265101753752
42818;17;-26.845454545454547;-18.098989898989895;15.979492903439281
42819;17;-25.9979797979798;-18.098989898989895;15.860881622203731
42820;17;-25.150505050505053;-18.098989898989895;15.735348400027595
42821;17;-24.303030303030305;-18.098989898989895;15.602813058208783
42822;17;-23.455555555555556;-18.098989898989895;15.462657722197493
42823;17;-22.60808080808081;-18.098989898989895;15.316260655013677
42824;17;-21.76060606060606;-18.098989898989895;15.16210246342739
42825;17;-20.913131313131313;-18.098989898989895;15.000658932325894
42826;17;-20.065656565656568;-18.098989898989895;14.831871103502634
42827;17;-19.21818181818182;-18.098989898989895;14.655687054308517
42828;17;-18.37070707070707;-18.098989898989895;14.472062545764178
42829;17;-17.523232323232325;-18.098989898989895;14.280534455771912
42830;17;-16.675757575757576;-18.098989898989895;14.08222220444364
42831;17;-15.82828282828283;-18.098989898989895;13.875963345363386
42832;17;-14.980808080808082;-18.098989898989895;13.66217535491864
42833;17;-14.133333333333333;-18.098989898989895;13.440859283974797
42834;17;-13.285858585858588;-18.098989898989895;13.212027475951524
42835;17;-12.438383838383839;-18.098989898989895;12.97570407531818
42836;17;-11.590909090909093;-18.098989898989895;12.731660226888184
42837;17;-10.743434343434345;-18.098989898989895;12.48065863839436
42838;17;-9.895959595959596;-18.098989898989895;12.22205242815486
42839;17;-9.048484848484847;-18.098989898989895;11.956181992181726
42840;17;-8.201010101010105;-18.098989898989895;11.683136855367902
42841;17;-7.3535353535353565;-18.098989898989895;11.403021436110524
42842;17;-6.506060606060608;-18.098989898989895;11.115955512062403
42843;17;-5.658585858585859;-18.098989898989895;10.822018227731256
42844;17;-4.81111111111111;-18.098989898989895;10.521516226588211
42845;17;-3.963636363636361;-18.098989898989895;10.214470348457903
42846;17;-3.1161616161616195;-18.098989898989895;9.90112315722622
42847;17;-2.2686868686868706;-18.098989898989895;9.581678668068848
42848;17;-1.4212121212121218;-18.098989898989895;9.256359226001655
42849;17;-0.573737373737373;-18.098989898989895;8.925405902395584
42850;17;0.27373737373737583;-18.098989898989895;8.5891052681056
42851;17;1.1212121212121176;-18.098989898989895;8.247670145994585
42852;17;1.9686868686868664;-18.098989898989895;7.901474990398402
42853;17;2.816161616161615;-18.098989898989895;7.550813336446312
42854;17;3.663636363636364;-18.098989898989895;7.19602546698042
42855;17;4.511111111111113;-18.098989898989895;6.837472059660674
42856;17;5.358585858585862;-18.098989898989895;6.475534150961846
42857;17;6.206060606060603;-18.098989898989895;6.110906599546589
42858;17;7.053535353535352;-18.098989898989895;5.7432283850009584
42859;17;7.901010101010101;-18.098989898989895;5.373733291894646
42860;17;8.74848484848485;-18.098989898989895;5.002590114767875
42861;17;9.595959595959599;-18.098989898989895;4.630280058239101
